2026-09-17T02:23:11.406887Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30267 room_mb=30267 headroom_mb=28711 external_mb=1452 reserve_mb=151 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:23:19.949329Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:23:23.827216Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:23:32.031985Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:23:35.739276Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:23:43.670724Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30400 room_mb=30400 headroom_mb=28844 external_mb=1333 reserve_mb=137 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:23:47.486203Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:23:55.498889Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:23:59.217528Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:24:06.819174Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:24:10.469384Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30399 room_mb=30399 headroom_mb=28843 external_mb=1333 reserve_mb=138 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:24:18.154582Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1135 canvas_pixels=none share_mb=30397 room_mb=30397 headroom_mb=28841 external_mb=1333 reserve_mb=140 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
